timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/14 07:12:37.115, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 101.07 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:38.116, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 84.57 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:39.117, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.07 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:40.118, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.01 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:41.119, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.60 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:42.121, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.68 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:43.122, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 123.43 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:44.123, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 72.38 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:45.125, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 112.88 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:46.126, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 72.94 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:47.128, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.18 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:48.130, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 123.32 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:49.132, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 123.61 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:50.134, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.86 W, 35 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:51.135, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.44 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:52.137, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.27 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:53.139, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.09 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:54.140, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 121.31 W, 31 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:55.142, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 72.11 W, 6 %, 5 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:56.143, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 118.95 W, 38 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:57.145, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 84.10 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:58.146, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 108.30 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:12:59.147, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.36 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:00.149, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.52 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:01.150, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 70.40 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:02.151, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 121.20 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:03.153, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 121.48 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:04.154, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.37 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:05.155, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 91.63 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:06.156, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 102.31 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:07.158, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.76 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:08.160, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.02 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:09.162, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.06 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:10.164, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 104.46 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:11.166, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 89.84 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:12.168, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.93 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:13.170, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.35 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:14.172, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.53 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:15.174, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 80.52 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:16.175, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 112.31 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:17.177, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.58 W, 38 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:18.178, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 101.61 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:19.181, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 89.32 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:20.183, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.89 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:21.184, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.03 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:22.186, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.38 W, 35 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:23.188, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.93 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:24.190, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 118.41 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:25.192, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 73.88 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:26.194, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 99.64 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:27.196, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 94.61 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:28.199, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 73.58 W, 12 %, 9 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:29.201, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 111.83 W, 39 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:30.203, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 76.40 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:31.204, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.53 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:32.205, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 82.06 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:33.207, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 100.12 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:34.209, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 79.60 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:35.211, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.56 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:36.212, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 121.63 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:37.214, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 121.53 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:38.216, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 119.43 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:39.218, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 71.84 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:40.220, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 122.61 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:41.222, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.80 W, 33 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:42.224, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.06 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:43.225, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.90 W, 33 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:44.226, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.68 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:45.228, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 86.72 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:46.230, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 106.43 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:47.232, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.32 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:48.233, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.43 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:49.235, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.04 W, 36 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:50.237, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.95 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:51.238, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 102.47 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:52.239, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 85.14 W, 34 %, 24 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:53.241, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.78 W, 31 %, 22 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:54.243, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.44 W, 32 %, 23 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:55.245, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 124.37 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:56.246, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.12 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:57.247, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 123.45 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:58.249, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 71.52 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:13:59.251, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 122.97 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:00.253, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.90 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:01.255, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 127.04 W, 36 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:02.256, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.60 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:03.258, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 105.84 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:04.260, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 88.57 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:05.262, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 95.45 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:06.264, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 34, 93.02 W, 34 %, 25 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:07.266, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.15 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:08.268, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 125.54 W, 37 %, 26 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:09.270, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 35, 126.36 W, 37 %, 27 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:10.272, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 90.12 W, 0 %, 0 %, 8692 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/14 07:14:11.274, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 71.82 W, 0 %, 0 %, 1 MiB, 24564 MiB, 2700 MHz, 10501 MHz
2026/09/14 07:14:12.275, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P0, 33, 76.06 W, 0 %, 0 %, 1 MiB, 24564 MiB, 2700 MHz, 10501 MHz
2026/09/14 07:14:13.276, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P3, 32, 69.80 W, 0 %, 0 %, 1 MiB, 24564 MiB, 630 MHz, 5001 MHz
2026/09/14 07:14:14.277, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P3, 32, 54.87 W, 0 %, 0 %, 1 MiB, 24564 MiB, 390 MHz, 5001 MHz
2026/09/14 07:14:15.279, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P5, 32, 37.91 W, 0 %, 0 %, 1 MiB, 24564 MiB, 255 MHz, 810 MHz
2026/09/14 07:14:16.280, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 32.73 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 810 MHz
2026/09/14 07:14:17.281, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 28.48 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:18.282, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 26.08 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:19.284, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 25.20 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:20.285, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 24.99 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:21.286, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 24.94 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:22.287, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 24.90 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:23.289, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 24.80 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:24.290, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 31, 24.82 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:25.291, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 30, 24.81 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:26.292, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 30, 24.68 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/14 07:14:27.294, NVIDIA GeForce RTX 4090, GPU-aa7f7166-9ea5-7f29-fdcd-564e63997805, 570.195.03, P8, 30, 24.74 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
